nome,nome,votos
DIANA PAULA ANDRADE JULIÃO,DIANA PAULA ANDRADE JULIÃO,89.99999999999997
ERMY ANDRADE PENA,ERMY ANDRADE PENA,41.00000000000001
MARLENE SANTANA MIRA,MARLENE SANTANA MIRA,584.0000000000002
CELSO UBIRAJARA RUSSOMANNO,CELSO UBIRAJARA RUSSOMANNO,1524360.999999999
ADRIANA LEA SANTOS ALMEIDA NEVES,ADRIANA LEA SANTOS ALMEIDA NEVES,848.0000000000003
ANTONIO CARLOS MARTINS DE BULHÕES,ANTONIO CARLOS MARTINS DE BULHÕES,137939.0000000001
BENEDITO ROBERTO ALVES FERREIRA,BENEDITO ROBERTO ALVES FERREIRA,130515.99999999999
ELIPÉRSIDA CANDOTTO POZELLA DA SILVA,ELIPÉRSIDA CANDOTTO POZELLA DA SILVA,317.0
ELISSANDRA LUCIANO DE ARAUJO,ELISSANDRA LUCIANO DE ARAUJO,390.9999999999999
INGRID VANESSA DA SILVA,INGRID VANESSA DA SILVA,239.99999999999994
JEFERSON CAMILLO DE OLIVEIRA,JEFERSON CAMILLO DE OLIVEIRA,284.00000000000006
JENNIFER MISAEL DE OLIVEIRA,JENNIFER MISAEL DE OLIVEIRA,58.000000000000014
JOSE AUGUSTO CARDOSO FILHO,JOSE AUGUSTO CARDOSO FILHO,10390.999999999995
LUCILIA DE SOUZA RABELO,LUCILIA DE SOUZA RABELO,462.0
LUCY AMORIM REBOLLEDO ESPINOZA,LUCY AMORIM REBOLLEDO ESPINOZA,443.99999999999994
PAULA FERNANDA SAMPAIO,PAULA FERNANDA SAMPAIO,322.9999999999999
PAULO ROBERTO GOMES MANSUR,PAULO ROBERTO GOMES MANSUR,31300.999999999975
ROBERTO RAMALHO TAVARES,ROBERTO RAMALHO TAVARES,14651.000000000005
SERGIO BAVINI,SERGIO BAVINI,45329.99999999997
SOLANGE FATIMA DE MORAES,SOLANGE FATIMA DE MORAES,383.0
STELA MARIA ATANAZIO,STELA MARIA ATANAZIO,564.0000000000002
VILMA APARECIDA DE ALMEIDA,VILMA APARECIDA DE ALMEIDA,510.99999999999994
VINICIUS RAPOZO DE CARVALHO,VINICIUS RAPOZO DE CARVALHO,80643.00000000003
EDSON TATSUMI SAKAUE,EDSON TATSUMI SAKAUE,2291.9999999999995
ELIANA LUCIANO DOS SANTOS,ELIANA LUCIANO DOS SANTOS,129.99999999999994
ELIS CORDEIRO DA SILVA,ELIS CORDEIRO DA SILVA,659.9999999999998
MARCELO SQUASSONI,MARCELO SQUASSONI,30315.000000000015
MARCOS PAULO DA SILVA,MARCOS PAULO DA SILVA,1510.0000000000005
PAULO DONIZETI SCALFI,PAULO DONIZETI SCALFI,768.0000000000003
SALDANHA LEIVAS COUGO,SALDANHA LEIVAS COUGO,3445.0000000000005
SERGIO FERNANDES FILHO,SERGIO FERNANDES FILHO,7399.999999999995
SILVIO ARRUDA,SILVIO ARRUDA,2107.0000000000005
JEAN DORNELAS,JEAN DORNELAS,12928.99999999999
ALEX NAVARRA GONÇALVES,ALEX NAVARRA GONÇALVES,700.9999999999998
ANTONIO CARLOS ESTABILE,ANTONIO CARLOS ESTABILE,706.9999999999999
CARLOS ALBERTO ADÃO,CARLOS ALBERTO ADÃO,848.0000000000003
CARLOS ANTONIO MAURICIO DA SILVA,CARLOS ANTONIO MAURICIO DA SILVA,1715.0000000000002
HILDEBRANDO NERY DE ALMEIDA,HILDEBRANDO NERY DE ALMEIDA,1775.9999999999993
HILTON ALVES MACEDO,HILTON ALVES MACEDO,2478.0
IVAN FRANCISCO DA SILVA MUNIS,IVAN FRANCISCO DA SILVA MUNIS,359.99999999999983
IVANILDO GOMES NOGUEIRA,IVANILDO GOMES NOGUEIRA,4672.0
JOSÉ BRAZ CARVALHO DA SILVA,JOSÉ BRAZ CARVALHO DA SILVA,6275.0000000000055
JOSÉ CARLOS BARBOSA DE SOUZA,JOSÉ CARLOS BARBOSA DE SOUZA,2236.000000000001
JOSÉ DE LIMA OLIVEIRA JUNIOR,JOSÉ DE LIMA OLIVEIRA JUNIOR,2010.0000000000002
JOSÉ DELFINO RODRIGUES DA COSTA,JOSÉ DELFINO RODRIGUES DA COSTA,644.0
JOSÉ JAIR CORREIA,JOSÉ JAIR CORREIA,2519.9999999999995
JOÃO GOMES DE ALMEIDA,JOÃO GOMES DE ALMEIDA,1134.0000000000005
MARCIO DA COSTA LIMA,MARCIO DA COSTA LIMA,506.00000000000017
RICARDO FASSIO CAVALCANTE CUNHA,RICARDO FASSIO CAVALCANTE CUNHA,771.0000000000002
ROBERTO VICENTE,ROBERTO VICENTE,761.0000000000002
SANDRO MASTROBUONO,SANDRO MASTROBUONO,479.0
SIMONE MICHICO GAVA HIEDA,SIMONE MICHICO GAVA HIEDA,56.999999999999986
VITÓRIO DA SILVA QUEIROZ,VITÓRIO DA SILVA QUEIROZ,257.0
RICARDO YOSHIO,RICARDO YOSHIO,14984.0
BRUNO COVAS LOPES,BRUNO COVAS LOPES,352708.00000000006
VANDERLEI MACRIS,VANDERLEI MACRIS,148449.00000000012
ANTONIO ADOLPHO LOBBE NETO,ANTONIO ADOLPHO LOBBE NETO,77793.00000000001
ANTONIO FLORIANO PEREIRA PESARO,ANTONIO FLORIANO PEREIRA PESARO,113949.00000000004
BRUNA DIAS FURLAN,BRUNA DIAS FURLAN,178605.99999999994
JOSÉ RICARDO ALVARENGA TRIPOLI,JOSÉ RICARDO ALVARENGA TRIPOLI,233805.99999999985
ANTONIO DUARTE NOGUEIRA JUNIOR,ANTONIO DUARTE NOGUEIRA JUNIOR,254051.00000000017
CELSO HENRIQUE,CELSO HENRIQUE,4284.000000000001
SILVIO FRANÇA TORRES,SILVIO FRANÇA TORRES,175310.00000000006
DULCE REGINA DE CARVALHO CENEVIVA,DULCE REGINA DE CARVALHO CENEVIVA,2669.000000000001
MARA CRISTINA GABRILLI,MARA CRISTINA GABRILLI,155142.99999999988
ADERMIS MARINI JUNIOR,ADERMIS MARINI JUNIOR,25389.0
ANTONIO CARLOS DE MENDES THAME,ANTONIO CARLOS DE MENDES THAME,106676.00000000009
EDMILSON TEIXEIRA DOS SANTOS,EDMILSON TEIXEIRA DOS SANTOS,0.0
EDUARDO PEDROSA CURY,EDUARDO PEDROSA CURY,185638.00000000006
ROBERTO GUASTELLI TESTASECCA,ROBERTO GUASTELLI TESTASECCA,8356.999999999996
SERGIO STORTI,SERGIO STORTI,795.0
GALENO LOUREIRO SOBRINHO,GALENO LOUREIRO SOBRINHO,1982.9999999999993
FRANCISCO DE PAULA DE OLIVEIRA LEITE,FRANCISCO DE PAULA DE OLIVEIRA LEITE,20150.999999999996
JOAO PAULO TAVARES PAPA,JOAO PAULO TAVARES PAPA,117590.0000000001
MARISA RITA RIELLO DEPPMAN,MARISA RITA RIELLO DEPPMAN,19426.000000000007
ANDERSON DOS SANTOS SILVA,ANDERSON DOS SANTOS SILVA,3302.0000000000005
CARLOS HENRIQUE FOCESI SAMPAIO,CARLOS HENRIQUE FOCESI SAMPAIO,295623.00000000023
CLEOMENES ANTUNES JUNIOR,CLEOMENES ANTUNES JUNIOR,2612.000000000001
IZAQUE JOSE DA SILVA,IZAQUE JOSE DA SILVA,33723.99999999997
JAIRO DE SOUZA,JAIRO DE SOUZA,7126.999999999999
MIGUEL MOUBADDA HADDAD,MIGUEL MOUBADDA HADDAD,168278.0
NEWTON LUIZ FERREIRA,NEWTON LUIZ FERREIRA,2702.0000000000005
RAFAEL GOFFI MOREIRA,RAFAEL GOFFI MOREIRA,20568.000000000004
SAMUEL MOREIRA DA SILVA JUNIOR,SAMUEL MOREIRA DA SILVA JUNIOR,227209.9999999998
VITOR LIPPI,VITOR LIPPI,176153.00000000006
JESSE DA COSTA CORREA,JESSE DA COSTA CORREA,2936.000000000001
ANTONIA EDNA SANTOS DE SOUZA,ANTONIA EDNA SANTOS DE SOUZA,2276.9999999999995
ARNALDO CALIL PEREIRA JARDIM,ARNALDO CALIL PEREIRA JARDIM,155277.9999999999
DIRCE TERRIANO,DIRCE TERRIANO,158.99999999999994
DOUGLAS AUGUSTO PINHEIRO DE OLIVEIRA,DOUGLAS AUGUSTO PINHEIRO DE OLIVEIRA,13533.0
JOSE CARLOS LEITE DE CARVALHO,JOSE CARLOS LEITE DE CARVALHO,505.0000000000001
JOSILDO FERREIRA BARRETO,JOSILDO FERREIRA BARRETO,802.0
JULIO CEZAR CARDIAL DE TULLIO,JULIO CEZAR CARDIAL DE TULLIO,2626.000000000001
MAYRA ROSANNA GAMA DE ARAÚJO SILVA DA COSTA,MAYRA ROSANNA GAMA DE ARAÚJO SILVA DA COSTA,13957.999999999987
POLLYANA FATIMA GAMA SANTOS,POLLYANA FATIMA GAMA SANTOS,35853.999999999985
ROBERTO JOAO PEREIRA FREIRE,ROBERTO JOAO PEREIRA FREIRE,62822.99999999996
ROGERIO BARRETO ALVES,ROGERIO BARRETO ALVES,17486.999999999996
SONIA FRANCINE GASPAR MARMO,SONIA FRANCINE GASPAR MARMO,29288.999999999978
EMERSON FURTADO CAVADAS,EMERSON FURTADO CAVADAS,2298.0
EDIVANDA TAVARES BOTELHO ANTONIO,EDIVANDA TAVARES BOTELHO ANTONIO,155.0
ORESTES LUIS TAMBOLIN,ORESTES LUIS TAMBOLIN,5278.999999999996
AUDIE LORENVAL FIORAMONTE,AUDIE LORENVAL FIORAMONTE,3343.000000000001
CAROLINA VIEIRA DA SILVA,CAROLINA VIEIRA DA SILVA,2915.000000000001
ALEX SPINELLI MANENTE,ALEX SPINELLI MANENTE,164760.00000000006
MARCOS ANTONIO DE ALMEIDA RIBEIRO,MARCOS ANTONIO DE ALMEIDA RIBEIRO,5248.999999999995
ELIZABETE DOMINGUES DOS SANTOS,ELIZABETE DOMINGUES DOS SANTOS,311.00000000000006
ELIZABETE DE OLIVEIRA CAETANO,ELIZABETE DE OLIVEIRA CAETANO,2151.0000000000005
IRACEMA CUNHA COSTA,IRACEMA CUNHA COSTA,2696.0
ANA MARIA MONTEIRO CRAVEIRO BRISOTTI,ANA MARIA MONTEIRO CRAVEIRO BRISOTTI,2107.0000000000005
IZABEL APARECIDA DA SILVA,IZABEL APARECIDA DA SILVA,0.0
APARECIDO CARLOS AFONSO,APARECIDO CARLOS AFONSO,3015.0000000000014
ADRIANO ELI CORREA,ADRIANO ELI CORREA,134138.00000000003
ALEXANDRE LEITE DA SILVA,ALEXANDRE LEITE DA SILVA,109707.99999999991
ANDRÉ RUBENS TRINDADE,ANDRÉ RUBENS TRINDADE,3961.0000000000014
JORGE TADEU MUDALEN,JORGE TADEU MUDALEN,178770.99999999997
JOÃO DA SILVA FILHO,JOÃO DA SILVA FILHO,9535.999999999998
JOÃO PINHONI NETO,JOÃO PINHONI NETO,15111.000000000013
LUIZ OLINTO CAPOVILLA TORTORELLO,LUIZ OLINTO CAPOVILLA TORTORELLO,0.0
MARCELO THEODORO DE AGUIAR,MARCELO THEODORO DE AGUIAR,65970.0
ODECIO BRAGA DE LOUREDO FILHO,ODECIO BRAGA DE LOUREDO FILHO,960.0
RODRIGO GARCIA,RODRIGO GARCIA,336150.9999999999
ROSEMÉRI DO NASCIMENTO SUPPLIZI,ROSEMÉRI DO NASCIMENTO SUPPLIZI,87.99999999999999
ELZA MARIA NUNES,ELZA MARIA NUNES,337.00000000000006
MARIA APARECIDA CIDRÃO,MARIA APARECIDA CIDRÃO,443.99999999999994
ELENI SANTOS DA SILVA,ELENI SANTOS DA SILVA,84.99999999999997
ALVARO LUIZ PINTO PANTALEÃO,ALVARO LUIZ PINTO PANTALEÃO,401.99999999999983
JOSE BENEDITO DE LIMA,JOSE BENEDITO DE LIMA,3858.0000000000014
JOSE WALDIR PINTO,JOSE WALDIR PINTO,3129.0
JOSÉ APRIGIO DA SILVA,JOSÉ APRIGIO DA SILVA,41047.00000000001
JOÃO DORETO CAMPAGNARI NETO,JOÃO DORETO CAMPAGNARI NETO,1054.0000000000002
JOÃO HENRIQUE DOS SANTOS,JOÃO HENRIQUE DOS SANTOS,5014.999999999998
JULIO CESAR GALVES GOMES MANGINI MOSQUEIRO,JULIO CESAR GALVES GOMES MANGINI MOSQUEIRO,174.99999999999991
MARCOS CESAR PONTES,MARCOS CESAR PONTES,43707.00000000002
MARIO REGIO,MARIO REGIO,450.0000000000001
ODMIR ALVES PEREIRA,ODMIR ALVES PEREIRA,0.0
RIVAEL BENEDITO DE SOUZA,RIVAEL BENEDITO DE SOUZA,22584.00000000001
JOSE GUSTAVO FAVARO BARBOSA SILVA,JOSE GUSTAVO FAVARO BARBOSA SILVA,14473.999999999996
WILMA PIRANI AMORIM,WILMA PIRANI AMORIM,741.0
JOÃO MARCOS PEREIRA VIDAL,JOÃO MARCOS PEREIRA VIDAL,9362.999999999998
JORGE ABISSAMRA,JORGE ABISSAMRA,0.0
ERASMO VIEIRA DE SOUSA,ERASMO VIEIRA DE SOUSA,321.00000000000006
JOSÉ RODRIGUES DOS SANTOS,JOSÉ RODRIGUES DOS SANTOS,3237.0000000000014
MARCO AURELIO UBIALI,MARCO AURELIO UBIALI,77962.99999999994
IOLANDA KEIKO MIASHIRO OTA,IOLANDA KEIKO MIASHIRO OTA,102963.00000000004
CLAUDIO TOSCANO DE ARAUJO,CLAUDIO TOSCANO DE ARAUJO,3259.9999999999986
HELOISA HELENA FRANÇA GOMES,HELOISA HELENA FRANÇA GOMES,354.00000000000006
EDVALDO GERMANO SALES,EDVALDO GERMANO SALES,548.9999999999998
PEDRO TOMISHIGUE MORI,PEDRO TOMISHIGUE MORI,0.0
FRANCISCO MOACIR BEZERRA DE MELO FILHO,FRANCISCO MOACIR BEZERRA DE MELO FILHO,19476.000000000004
ANA PEREIRA DA SILVA,ANA PEREIRA DA SILVA,604.9999999999999
ALEXANDRE DOS SANTOS RODRIGUES,ALEXANDRE DOS SANTOS RODRIGUES,19488.000000000015
JOSÉ ROBERTO PREBILL,JOSÉ ROBERTO PREBILL,0.0
MARLI JOSE DA SILVA BARBOSA,MARLI JOSE DA SILVA BARBOSA,973.0
MIGUEL MANSO PEREZ,MIGUEL MANSO PEREZ,14960.0
ALEX PEREIRA DE MATOS,ALEX PEREIRA DE MATOS,10650.000000000005
AIDAN ANTONIO RAVIN,AIDAN ANTONIO RAVIN,50473.00000000003
FLAVIO AUGUSTO DA SILVA,FLAVIO AUGUSTO DA SILVA,90436.99999999996
SEVERINO TARCÍCIO DA SILVA,SEVERINO TARCÍCIO DA SILVA,9369.999999999993
GETULIO DUARTE FERREIRA,GETULIO DUARTE FERREIRA,1872.9999999999998
AMILTON PACHECO DA SILVA,AMILTON PACHECO DA SILVA,2349.0000000000005
SOELLY MAGALHÃES DO VALLE,SOELLY MAGALHÃES DO VALLE,638.9999999999999
MARCOS CARDOSO TALARICO,MARCOS CARDOSO TALARICO,1507.0000000000005
COSME DAMIÃO GERALDINO,COSME DAMIÃO GERALDINO,1726.9999999999995
SERGIO ANTONIO NECHAR,SERGIO ANTONIO NECHAR,50256.999999999985
LUIZ LAURO FERREIRA FILHO,LUIZ LAURO FERREIRA FILHO,105247.00000000001
ELISEU GABRIEL DE PIERI,ELISEU GABRIEL DE PIERI,64931.99999999997
MARCIO APARECIDO PEREIRA,MARCIO APARECIDO PEREIRA,594.0000000000002
THIAGO HENRIQUE DE ASSIS,THIAGO HENRIQUE DE ASSIS,4221.999999999997
FRANCISCO MARCIO DE CARVALHO,FRANCISCO MARCIO DE CARVALHO,3473.0000000000027
JOAO DOS SANTOS ALVES SOBRINHO,JOAO DOS SANTOS ALVES SOBRINHO,1848.9999999999995
JUNIATA APARECIDA PAULA SANTOS GERMANN,JUNIATA APARECIDA PAULA SANTOS GERMANN,2872.0000000000005
LUIZ CARLOS BENTO,LUIZ CARLOS BENTO,0.0
LUIZA ERUNDINA DE SOUSA,LUIZA ERUNDINA DE SOUSA,177279.00000000015
MARIA DE LOURDES BARBOSA LOPES,MARIA DE LOURDES BARBOSA LOPES,2398.000000000001
MARISA BAGANHA AZEVEDO E SÁ,MARISA BAGANHA AZEVEDO E SÁ,0.0
MÁRIO LUIZ GUIDI,MÁRIO LUIZ GUIDI,11354.000000000002
RAFAEL CORREIA LISBOA,RAFAEL CORREIA LISBOA,197.99999999999997
RENATO DE MATTEO REGINATTO,RENATO DE MATTEO REGINATTO,40865.99999999997
VANESSA RAMOS CABRAL,VANESSA RAMOS CABRAL,197.0
EVANIO MARCELINO,EVANIO MARCELINO,7865.999999999996
ALEX JUNIOR VIANA DE FREITAS,ALEX JUNIOR VIANA DE FREITAS,564.0000000000002
ANTONIO CARLOS LIMEIRAS,ANTONIO CARLOS LIMEIRAS,151.0
RAIMUNDO LEITE LEMOS,RAIMUNDO LEITE LEMOS,370.9999999999999
ARLEI MEDEIROS DA MATA,ARLEI MEDEIROS DA MATA,8612.000000000005
BRUNO MAGALHÃES SILVIANO,BRUNO MAGALHÃES SILVIANO,2070.9999999999995
GILBERTO MARQUES,GILBERTO MARQUES,0.0
SAMUEL PEREIRA DOS SANTOS,SAMUEL PEREIRA DOS SANTOS,885.0000000000001
AILTON AMARAL DOS SANTOS,AILTON AMARAL DOS SANTOS,1120.0
GENILDO CRUZ FERREIRA,GENILDO CRUZ FERREIRA,535.0
JOÃO MIGUEL DE AMORIM,JOÃO MIGUEL DE AMORIM,2466.0
JOAQUIM VIEIRA DOS SANTOS,JOAQUIM VIEIRA DOS SANTOS,298.0000000000001
JULIA AZZI COLLET E SILVA,JULIA AZZI COLLET E SILVA,1645.0
PEDRO PAULO VIEIRA DE CARVALHO,PEDRO PAULO VIEIRA DE CARVALHO,574.0000000000001
ESTEVAN MARTINS DE CAMPOS,ESTEVAN MARTINS DE CAMPOS,612.0000000000001
PLINIO ANTONIO BRITTO GENTIL,PLINIO ANTONIO BRITTO GENTIL,7406.000000000005
RICARDO ELIAS IRALLA,RICARDO ELIAS IRALLA,977.9999999999999
MARIA VANUSIA LIMA DOS REIS,MARIA VANUSIA LIMA DOS REIS,584.9999999999998
ABIMAEL SANTOS SOUSA,ABIMAEL SANTOS SOUSA,4232.000000000003
SHIRLANDIA SALES NOVAIS,SHIRLANDIA SALES NOVAIS,124.00000000000004
ANTONIO DE JESUS ROCHA,ANTONIO DE JESUS ROCHA,4999.000000000004
JOSÉ SILVA DE SOUZA,JOSÉ SILVA DE SOUZA,1146.9999999999995
RICARDO SIMÕES,RICARDO SIMÕES,243.00000000000006
MARIANA CONTI TAKAHASHI,MARIANA CONTI TAKAHASHI,16914.0
AKIKO AKIYAMA,AKIKO AKIYAMA,1634.0000000000002
DANTE JOSE DE OLIVEIRA E PEIXOTO,DANTE JOSE DE OLIVEIRA E PEIXOTO,2085.9999999999995
THIAGO TRINDADE DE AGUIAR,THIAGO TRINDADE DE AGUIAR,7840.9999999999945
EVA DA CONCEIÇÃO RODRIGUES DE SOUSA,EVA DA CONCEIÇÃO RODRIGUES DE SOUSA,244.0000000000001
ANSELMO PIRES DA SILVA NETO,ANSELMO PIRES DA SILVA NETO,1503.0000000000005
AGOSTINHO FERREIRA GOMES,AGOSTINHO FERREIRA GOMES,1330.0000000000005
ALDO JOSIAS DOS SANTOS,ALDO JOSIAS DOS SANTOS,2466.0
EMILSON ANTONIO MARTINEZ ROVERI,EMILSON ANTONIO MARTINEZ ROVERI,1910.9999999999995
GENTIL DA SILVA NUNES,GENTIL DA SILVA NUNES,1336.9999999999995
SEBASTIÃO ATILIO DA SILVA,SEBASTIÃO ATILIO DA SILVA,2065.0000000000005
ADRIANA APARECIDA PAONE,ADRIANA APARECIDA PAONE,905.0000000000003
ALEX DA MATA SILVA,ALEX DA MATA SILVA,1922.0000000000002
JOSE RONALDO GOMES DA SILVA,JOSE RONALDO GOMES DA SILVA,480.99999999999994
MARCELO DA SILVA ALVES,MARCELO DA SILVA ALVES,741.0
RAFAEL MARMO,RAFAEL MARMO,1996.0
LUIS GUILHERME CAMPOS DE OLIVEIRA,LUIS GUILHERME CAMPOS DE OLIVEIRA,5616.999999999997
ANIVALDO LAURINDO FERREIRA,ANIVALDO LAURINDO FERREIRA,1312.9999999999995
DOMINGOS ALEXSANDRO COSTA MOTA,DOMINGOS ALEXSANDRO COSTA MOTA,1996.0
ENEIDA FIGUEIREDO KOURY,ENEIDA FIGUEIREDO KOURY,1930.0000000000002
MARCIA VIEIRA,MARCIA VIEIRA,86.0
SUZETE CHAFFIN,SUZETE CHAFFIN,1068.9999999999998
ERISBERTO ANTONIO MOREIRA COSTA,ERISBERTO ANTONIO MOREIRA COSTA,818.0000000000002
FELIPE BRILHANTE MAROPO,FELIPE BRILHANTE MAROPO,529.0
GIVANILDO MANOEL DA SILVA,GIVANILDO MANOEL DA SILVA,0.0
IRIS MARIA PEREIRA DA SILVA,IRIS MARIA PEREIRA DA SILVA,80.00000000000003
MARIA JOSE DA SILVA BEZERRA,MARIA JOSE DA SILVA BEZERRA,350.9999999999999
MARCELO JOSE SAMPAIO,MARCELO JOSE SAMPAIO,715.9999999999999
RENAN DIAS OLIVEIRA,RENAN DIAS OLIVEIRA,1437.0000000000005
ROBINSON GOMES DOS SANTOS,ROBINSON GOMES DOS SANTOS,276.0
VALDIR APARECIDO FUMIS,VALDIR APARECIDO FUMIS,0.0
VITOR JOSE SANTOS DE OLIVEIRA,VITOR JOSE SANTOS DE OLIVEIRA,5681.999999999998
WILLY YU,WILLY YU,212.00000000000009
JENIS DE ANDRADE,JENIS DE ANDRADE,10258.999999999993
DIMITRI AURELIO DA SILVEIRA,DIMITRI AURELIO DA SILVEIRA,789.0000000000002
JAMIL PAULO PRUDENCIANO,JAMIL PAULO PRUDENCIANO,2418.000000000001
RICARDO ALVAREZ,RICARDO ALVAREZ,6560.000000000005
LUIS ALBERTO DOMINGOS CAMPANA,LUIS ALBERTO DOMINGOS CAMPANA,104.99999999999997
WILIAN DA SILVA CORDEIRO,WILIAN DA SILVA CORDEIRO,395.0
ALEXANDRE BREVIGLIERI ALVES CASTILHO,ALEXANDRE BREVIGLIERI ALVES CASTILHO,4487.999999999997
CREUSA LIMA DA SILVA,CREUSA LIMA DA SILVA,241.00000000000009
NEUZA RODRIGUES MENDES,NEUZA RODRIGUES MENDES,321.00000000000006
MARCOS RAUL DE ALMEIDA SOUZA,MARCOS RAUL DE ALMEIDA SOUZA,453.00000000000017
ANTONIO FRANCISCO DE OLIVEIRA,ANTONIO FRANCISCO DE OLIVEIRA,1287.0000000000005
IRENE ALVES CORRÊA,IRENE ALVES CORRÊA,216.00000000000003
ROSALINA MARTINS DE SOUZA,ROSALINA MARTINS DE SOUZA,174.00000000000006
SILVINEIDE SANTANA SANTOS,SILVINEIDE SANTANA SANTOS,208.99999999999994
DOUGLAS ELIAS BELCHIOR,DOUGLAS ELIAS BELCHIOR,11710.000000000007
JULIO CEZAR DE OLIVEIRA FRANÇA,JULIO CEZAR DE OLIVEIRA FRANÇA,394.00000000000006
ROGÉRIO CARVALHO,ROGÉRIO CARVALHO,6555.999999999996
ALINE CATARINE GONDIM,ALINE CATARINE GONDIM,502.0
IVAN VALENTE,IVAN VALENTE,168928.00000000003
ANTÔNIO DONIZETE FERREIRA,ANTÔNIO DONIZETE FERREIRA,22853.999999999985
ALESSANDRA DE PAIVA LIMA,ALESSANDRA DE PAIVA LIMA,510.0
ELSE ANGELICA FELIPE DE PAULA,ELSE ANGELICA FELIPE DE PAULA,160.00000000000003
GILDEINA DOS SANTOS ALMEIDA,GILDEINA DOS SANTOS ALMEIDA,29.000000000000004
ROSEMEIRE RODOLFO,ROSEMEIRE RODOLFO,33.00000000000001
ELZA ALVES DE CARVALHO,ELZA ALVES DE CARVALHO,980.9999999999999
JOSÉ CARLOS SELBACH EYMAEL,JOSÉ CARLOS SELBACH EYMAEL,934.0000000000003
LINDBERG CLEMENTE DE MORAES,LINDBERG CLEMENTE DE MORAES,2282.999999999999
WILMAR LUCIANO BARBOSA,WILMAR LUCIANO BARBOSA,178.0
JOEL JOVINO DE SOUZA,JOEL JOVINO DE SOUZA,704.0000000000002
ESTHER ERCILIA PRUDENTE STEDTLER,ESTHER ERCILIA PRUDENTE STEDTLER,333.0000000000001
FILINHA DE OLIVEIRA CARDOZO,FILINHA DE OLIVEIRA CARDOZO,340.00000000000006
GUSTAVO OLYMPIO ROMEIRO RAMOS MELLO,GUSTAVO OLYMPIO ROMEIRO RAMOS MELLO,321.99999999999994
SÉRGIO DE OLIVEIRA MURBACK,SÉRGIO DE OLIVEIRA MURBACK,207.99999999999997
ANDRE LUIZ MARQUESANI DOMINGOS,ANDRE LUIZ MARQUESANI DOMINGOS,491.9999999999999
BENVINDO FLAUSINO ALVES,BENVINDO FLAUSINO ALVES,162.0
CICERO NOVAIS,CICERO NOVAIS,853.9999999999998
EZIO FRANCISCO BALBINO,EZIO FRANCISCO BALBINO,3308.0000000000023
JOSE CARLOS DE JESUS SILVA,JOSE CARLOS DE JESUS SILVA,0.0
EDUARDO NUNES BRANDÃO,EDUARDO NUNES BRANDÃO,1080.9999999999995
FERNANDO NEY RODRIGUES SANTOS,FERNANDO NEY RODRIGUES SANTOS,322.9999999999999
GEREMIAS NUNES DE SIQUEIRA,GEREMIAS NUNES DE SIQUEIRA,577.0000000000001
JOSÉ ALBERTO DE LIMA E SILVA,JOSÉ ALBERTO DE LIMA E SILVA,325.0
LUCIANO DE SOUZA SILVA,LUCIANO DE SOUZA SILVA,155.99999999999994
MARCOS ANTONIO DAS NEVES,MARCOS ANTONIO DAS NEVES,1221.0000000000005
MARCOS EDMILSON EVANGELISTA,MARCOS EDMILSON EVANGELISTA,751.9999999999999
MARIA GORETE DA SILVA AQUINO,MARIA GORETE DA SILVA AQUINO,389.00000000000006
MEIRE MORAES CAMARGO DIAS,MEIRE MORAES CAMARGO DIAS,84.00000000000001
MOACYR ALVES DE SOUZA,MOACYR ALVES DE SOUZA,1038.0
NATALINO ANTONIO DA SILVA,NATALINO ANTONIO DA SILVA,2260.999999999999
SEBASTIÃO PAULO DOS SANTOS,SEBASTIÃO PAULO DOS SANTOS,635.9999999999999
WALTER JOSÉ GONÇALVES JUNIOR,WALTER JOSÉ GONÇALVES JUNIOR,244.0000000000001
ALEXANDRE APARECIDO PORFIRIO,ALEXANDRE APARECIDO PORFIRIO,597.9999999999999
ABDO LCARIM MAZLOUM,ABDO LCARIM MAZLOUM,12360.0
ALUIZIO LEONARDO,ALUIZIO LEONARDO,0.0
ANDERSON DELBUE GIANETTI,ANDERSON DELBUE GIANETTI,1890.9999999999995
ANDRÉIA CRISTINA BELTRAN DE ATAÍDE,ANDRÉIA CRISTINA BELTRAN DE ATAÍDE,491.9999999999999
EROSTINA TOMAZ DA SILVA CERQUEIRA,EROSTINA TOMAZ DA SILVA CERQUEIRA,86.0
FABRICIO RODRIGUES RIBEIRO,FABRICIO RODRIGUES RIBEIRO,698.9999999999998
FABIANO ANDRE LUCAS MARIANO,FABIANO ANDRE LUCAS MARIANO,16927.99999999999
FRANCISCO GOMES DA SILVA,FRANCISCO GOMES DA SILVA,10922.999999999995
FRANCISCO TADAO NAKANO,FRANCISCO TADAO NAKANO,3645.9999999999973
GORETE NATIVIDADE DA SILVA,GORETE NATIVIDADE DA SILVA,545.0000000000001
IRACY APARECIDA ANTUNES DE SOUZA,IRACY APARECIDA ANTUNES DE SOUZA,81.00000000000001
ITAMAR ALVES DE OLIVEIRA,ITAMAR ALVES DE OLIVEIRA,3136.0000000000014
IVAN PEREIRA DA SILVA,IVAN PEREIRA DA SILVA,1100.9999999999995
JOÃO CARLOS MACHADO,JOÃO CARLOS MACHADO,4307.000000000001
JOSÉ CARLOS BORGO,JOSÉ CARLOS BORGO,4300.999999999997
JOSE DE MAR PIMENTA JUNIOR,JOSE DE MAR PIMENTA JUNIOR,1722.0
